선수명,생년월일,연도,팀,나이,P,G,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,wOBA,wRC+,WAR*,WPA
서예일,1993-06-19,2017,두산,24,SS,22,25,23,5,6,2,0,0,8,2,0,0,1,0,0,6,1,1,0,0.261,0.292,0.348,0.640,0.278,55.1,0.03,-0.10
서예일,1993-06-19,2019,두산,26,3B,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,-127.2,-0.07,0.00
서예일,1993-06-19,2020,두산,27,3B,39,29,25,4,6,2,0,0,8,1,0,0,3,0,0,7,0,0,1,0.240,0.310,0.320,0.630,0.295,69.5,0.06,0.09
서예일,1993-06-19,2021,두산,28,3B,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,-126.4,-0.02,-0.03
서예일,1993-06-19,2022,두산,29,2B,35,27,25,2,4,1,0,0,5,2,0,0,1,0,0,6,1,1,0,0.160,0.192,0.200,0.392,0.180,0.6,-0.24,-0.20
서예일,1993-06-19,2023,두산,30,2B,5,10,9,2,2,0,0,0,2,1,0,0,0,0,0,2,0,0,1,0.222,0.200,0.222,0.422,0.191,4.0,-0.07,-0.07
이정식,1981-11-02,2014,삼성,33,C,7,5,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.200,0.000,0.200,0.149,-38.3,-0.04,-0.08
이정식,1981-11-02,2015,삼성,34,C,5,5,5,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.400,0.400,0.400,0.800,0.374,118.7,0.06,-0.07
이정식,1981-11-02,2016,삼성,35,C,7,9,8,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0.000,0.111,0.000,0.111,0.086,-77.7,-0.13,-0.11
권용관,1976-11-19,2014,LG,38,SS,8,21,17,0,2,1,0,0,3,2,0,0,1,0,0,5,1,2,1,0.118,0.158,0.176,0.334,0.140,-41.3,-0.24,-0.19
권용관,1976-11-19,2015,한화,39,SS,115,338,294,32,65,8,1,5,90,22,3,6,18,9,2,84,4,16,1,0.221,0.286,0.306,0.592,0.261,37.9,-1.12,-1.42
권용관,1976-11-19,2016,한화,40,SS,40,49,44,7,11,2,1,0,15,3,0,0,2,2,0,12,2,1,0,0.250,0.313,0.341,0.653,0.300,61.3,0.06,-0.68
천재환,1994-04-01,2022,NC,28,CF,29,36,35,4,5,1,0,1,9,1,1,0,0,1,0,11,1,0,0,0.143,0.167,0.257,0.424,0.194,9.2,-0.23,-0.80
천재환,1994-04-01,2023,NC,29,CF,77,179,163,12,39,7,1,2,54,17,2,3,9,3,0,44,5,2,2,0.239,0.288,0.331,0.619,0.289,71.0,0.05,-0.91
조윤준,1989-08-30,2014,LG,25,C,5,9,7,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.143,0.250,0.143,0.393,0.187,-11.1,-0.06,0.08
조윤준,1989-08-30,2015,LG,26,C,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0.000,0.000,0.000,0.000,0.000,-132.4,-0.19,-0.07
조윤준,1989-08-30,2016,LG,27,C,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.944,475.4,0.05,0.01
조윤준,1989-08-30,2017,LG,28,C,25,43,38,3,9,0,0,0,9,8,0,0,2,0,0,6,2,2,1,0.237,0.268,0.237,0.505,0.228,19.6,-0.23,-0.14
김강률,1988-08-28,2017,두산,29,P,3,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.927,487.9,0.05,0.02
백승현,1995-05-26,2017,LG,22,SS,9,30,23,2,5,1,0,0,6,1,0,1,5,1,0,6,0,1,0,0.217,0.379,0.261,0.640,0.312,76.9,0.05,-0.00
백승현,1995-05-26,2018,LG,23,SS,5,8,8,1,2,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0.250,0.250,0.250,0.500,0.230,20.5,-0.05,0.02
백승현,1995-05-26,2019,LG,24,3B,14,30,30,1,5,1,0,0,6,0,1,0,0,0,0,10,1,0,0,0.167,0.167,0.200,0.367,0.170,-11.3,-0.23,-0.59
백승현,1995-05-26,2020,LG,25,3B,27,39,28,5,7,1,0,0,8,2,0,0,4,1,0,8,0,6,0,0.250,0.364,0.286,0.649,0.273,54.4,-0.09,-0.17
정찬헌,1990-01-26,2017,LG,27,P,1,1,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.927,486.1,0.05,0.05
이병규,1974-10-25,2014,LG,40,DH,62,207,195,23,49,6,0,2,61,25,1,1,8,2,0,21,5,2,0,0.251,0.288,0.313,0.601,0.277,50.3,-0.72,-0.34
이병규,1974-10-25,2015,LG,41,DH,54,102,96,3,21,7,0,1,31,9,0,0,5,0,0,18,4,0,1,0.219,0.255,0.323,0.578,0.261,44.9,-0.47,-0.75
박정우,1998-02-01,2021,KIA,23,CF,32,61,48,3,9,1,0,0,10,4,0,2,10,2,0,8,2,1,0,0.188,0.350,0.208,0.558,0.294,67.6,-0.09,-0.24
박정우,1998-02-01,2022,KIA,24,CF,14,3,3,1,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,0.314,91.8,-0.04,0.11
최보성,1998-10-16,2021,NC,23,3B,10,14,12,0,3,0,0,0,3,1,0,1,0,1,0,5,0,1,0,0.250,0.308,0.250,0.558,0.260,48.3,-0.13,0.22
최보성,1998-10-16,2023,NC,25,3B,12,21,19,2,5,0,0,0,5,0,0,0,2,0,0,2,1,0,0,0.263,0.333,0.263,0.597,0.296,78.0,0.05,-0.01
김지성,1985-07-20,2014,LG,29,SS,13,7,6,2,1,0,1,0,3,1,0,0,1,0,0,4,0,0,0,0.167,0.286,0.500,0.786,0.329,70.8,0.02,-0.06
김지성,1985-07-20,2015,LG,30,SS,20,21,21,2,3,0,0,1,6,2,0,0,0,0,0,9,1,0,0,0.143,0.143,0.286,0.429,0.181,-3.6,-0.24,-0.31
김지성,1985-07-20,2016,LG,31,SS,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000,0.000,0.000,0.000,0.000,-133.8,-0.07,-0.04
김지성,1985-07-20,2017,KIA,32,SS,37,49,47,6,11,3,0,2,20,4,1,0,1,1,0,14,1,0,0,0.234,0.265,0.426,0.691,0.299,66.5,0.05,-0.29
조한민,2000-10-20,2020,한화,20,SS,25,52,50,7,11,4,0,0,15,2,0,0,0,2,0,22,0,0,0,0.220,0.250,0.300,0.550,0.255,43.6,-0.07,-0.25
조한민,2000-10-20,2021,한화,21,RF,52,145,127,15,25,6,2,5,50,18,3,2,13,2,0,57,4,1,2,0.197,0.278,0.394,0.672,0.305,77.6,0.05,-0.92
송승환,2000-10-28,2022,두산,22,LF,11,28,28,3,7,1,0,1,11,4,0,0,0,0,0,7,0,0,0,0.250,0.250,0.393,0.643,0.290,81.2,0.04,0.22
송승환,2000-10-28,2023,두산,23,LF,30,76,70,10,16,3,1,0,21,4,0,1,4,0,0,16,2,2,0,0.229,0.270,0.300,0.570,0.263,52.8,-0.26,-0.41
문상준,2001-03-14,2022,KT,21,SS,2,3,3,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0.333,0.333,0.667,1.000,0.439,171.0,0.04,0.07
문상준,2001-03-14,2023,KT,22,2B,2,5,5,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0.200,0.200,0.200,0.400,0.191,-4.6,-0.05,-0.04
박유연,1998-12-20,2017,두산,19,C,3,3,3,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.333,0.333,0.333,0.667,0.309,73.4,0.01,-0.01
박유연,1998-12-20,2022,두산,24,C,13,19,17,0,4,0,0,0,4,2,0,0,1,1,0,5,1,0,0,0.235,0.316,0.235,0.551,0.276,64.6,0.01,0.04
박유연,1998-12-20,2023,두산,25,C,10,16,15,3,4,2,0,0,6,1,0,0,0,0,0,4,0,1,0,0.267,0.267,0.400,0.667,0.286,69.8,0.04,-0.07
박준서,1981-12-11,2015,롯데,34,2B,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.000,0.000,0.000,0.000,0.000,-132.4,-0.13,-0.10
강현우,2001-04-13,2020,KT,19,C,26,32,30,2,6,2,0,1,11,3,0,0,2,0,0,11,1,0,0,0.200,0.250,0.367,0.617,0.276,54.0,0.04,0.02
강현우,2001-04-13,2023,KT,22,C,48,99,94,9,17,6,0,1,26,9,0,1,4,0,0,17,3,1,0,0.181,0.214,0.277,0.491,0.228,28.1,-0.29,-1.34
황선도,1997-08-28,2016,삼성,19,CF,1,4,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.333,0.500,0.333,0.833,0.423,141.6,0.04,-0.05
정주후,1995-06-26,2017,kt,22,2B,7,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,-132.7,-0.03,0.02
정주후,1995-06-26,2020,KT,25,2B,10,2,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,0.367,116.6,-0.02,-0.07
허관회,1999-02-12,2020,한화,21,C,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.500,0.500,0.500,1.000,0.471,190.0,0.04,-0.04
허관회,1999-02-12,2021,한화,22,C,28,79,63,4,12,0,0,0,12,2,0,0,13,1,0,22,1,0,2,0.190,0.329,0.190,0.520,0.277,58.2,-0.16,-0.57
허관회,1999-02-12,2022,한화,23,DH,15,25,23,3,5,2,0,0,7,1,1,0,1,0,0,7,2,1,0,0.217,0.250,0.304,0.554,0.247,46.3,-0.05,0.08
허관회,1999-02-12,2023,한화,24,C,10,7,7,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.000,0.000,0.000,0.000,0.000,-124.6,-0.16,-0.09
양종민,1990-10-09,2014,두산,24,SS,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.000,0.000,0.000,0.000,0.000,-134.8,-0.09,-0.04
양종민,1990-10-09,2015,두산,25,2B,32,18,16,6,2,0,0,1,5,2,0,1,2,0,0,5,0,0,0,0.125,0.222,0.313,0.535,0.240,39.8,-0.13,-0.09
양종민,1990-10-09,2018,두산,28,2B,21,15,14,5,4,0,1,0,6,1,0,0,1,0,0,5,1,0,0,0.286,0.333,0.429,0.762,0.334,86.9,0.04,-0.05
양종민,1990-10-09,2019,LG,29,3B,18,49,44,1,6,2,0,0,8,5,0,0,2,0,0,15,3,2,1,0.136,0.170,0.182,0.352,0.160,-17.2,-0.56,-0.76
권혁경,2002-01-23,2021,KIA,19,C,5,18,18,1,4,0,0,0,4,0,0,0,0,0,0,6,2,0,0,0.222,0.222,0.222,0.444,0.213,13.9,-0.11,-0.27
권혁경,2002-01-23,2022,KIA,20,C,2,2,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.471,199.9,0.04,0.02
김주현,1988-04-16,2014,롯데,26,LF,9,12,12,2,2,1,0,0,3,1,0,0,0,0,0,4,0,0,0,0.167,0.167,0.250,0.417,0.184,-14.3,-0.12,-0.03
김주현,1988-04-16,2015,롯데,27,LF,47,79,73,7,19,4,0,2,29,12,1,0,5,0,0,19,3,1,0,0.260,0.308,0.397,0.705,0.313,76.5,0.03,0.04
김주현,1988-04-16,2016,롯데,28,LF,21,33,29,4,6,4,0,0,10,1,1,0,3,0,0,12,0,1,0,0.207,0.281,0.345,0.626,0.279,47.6,-0.11,-0.46
김주현,1988-04-16,2017,롯데,29,LF,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000,0.000,0.000,0.000,0.000,-132.7,-0.10,-0.05
채현우,1995-11-21,2020,SK,25,LF,16,24,23,2,3,1,0,0,4,0,3,0,1,0,0,8,2,0,0,0.130,0.167,0.174,0.341,0.163,-18.8,-0.21,-0.13
김건,2000-02-03,2020,한화,20,2B,4,5,5,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.400,0.400,0.400,0.800,0.377,125.8,0.03,-0.02
김건,2000-02-03,2021,한화,21,DH,5,12,12,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0.083,0.083,0.083,0.167,0.080,-72.6,-0.26,-0.15
김재현,1993-03-18,2015,넥센,22,C,59,71,65,7,17,3,0,1,23,6,0,0,2,1,0,15,1,2,1,0.262,0.290,0.354,0.644,0.283,55.3,-0.12,-0.62
김재현,1993-03-18,2016,넥센,23,C,56,82,72,8,13,2,0,0,15,8,0,0,7,1,0,14,1,2,0,0.181,0.263,0.208,0.471,0.231,14.9,-0.31,-0.13
김재현,1993-03-18,2017,넥센,24,C,70,88,84,6,14,2,0,2,22,6,0,0,3,1,0,27,4,0,0,0.167,0.205,0.262,0.467,0.211,9.0,-0.46,-1.08
김재현,1993-03-18,2018,넥센,25,C,116,234,202,22,46,7,0,3,62,18,0,0,12,8,0,58,2,9,3,0.228,0.293,0.307,0.600,0.265,45.5,-0.32,-0.70
김재현,1993-03-18,2020,키움,27,C,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.000,0.000,0.000,0.000,0.000,-126.0,-0.07,-0.01
김재현,1993-03-18,2021,키움,28,C,39,51,46,2,10,7,0,0,17,8,0,1,3,0,0,12,1,2,0,0.217,0.265,0.370,0.635,0.282,58.8,0.03,-0.21
김재현,1993-03-18,2022,키움,29,C,56,88,82,4,17,4,0,1,24,8,0,0,2,1,0,19,3,2,1,0.207,0.233,0.293,0.525,0.237,40.2,-0.13,-0.66
김재현,1993-03-18,2023,키움,30,C,5,7,6,0,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0.167,0.167,0.167,0.333,0.136,-30.8,-0.08,-0.11
김석환,1999-02-28,2018,KIA,19,1B,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.000,-130.7,-0.06,0.00
김석환,1999-02-28,2021,KIA,22,1B,5,20,19,1,5,0,0,1,8,3,0,0,0,1,0,7,0,0,0,0.263,0.300,0.421,0.721,0.333,95.1,0.03,-0.09
김석환,1999-02-28,2022,KIA,23,LF,51,107,94,15,14,2,0,3,25,7,0,0,10,3,0,32,1,0,0,0.149,0.252,0.266,0.518,0.250,47.0,-0.39,-1.07
김석환,1999-02-28,2023,KIA,24,1B,7,19,16,1,1,0,0,0,1,2,0,0,2,0,0,7,1,1,0,0.063,0.167,0.063,0.229,0.127,-38.9,-0.29,-0.12
김종덕,1993-05-12,2018,넥센,25,C,3,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.460,174.6,0.03,-0.00
예진원,1999-03-16,2018,넥센,19,CF,5,7,7,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.143,0.143,0.143,0.286,0.131,-43.5,-0.16,-0.15
예진원,1999-03-16,2019,키움,20,RF,2,8,6,1,1,1,0,0,2,1,0,0,2,0,0,3,0,0,0,0.167,0.375,0.333,0.708,0.345,107.0,0.03,0.07
예진원,1999-03-16,2021,키움,22,CF,52,132,114,16,18,6,1,1,29,8,0,1,12,2,0,28,2,3,1,0.158,0.248,0.254,0.502,0.240,32.5,-0.75,-1.33
예진원,1999-03-16,2022,키움,23,LF,20,14,10,0,1,0,0,0,1,0,0,0,3,0,0,3,0,1,0,0.100,0.308,0.100,0.408,0.221,29.3,-0.10,-0.20
예진원,1999-03-16,2023,키움,24,RF,11,27,25,1,6,1,0,1,10,4,0,0,0,0,0,6,0,2,0,0.240,0.240,0.400,0.640,0.268,61.3,-0.03,-0.14
이해승,2000-08-01,2022,삼성,22,SS,46,106,99,11,23,3,0,0,26,5,0,0,1,0,0,29,1,6,0,0.232,0.240,0.263,0.503,0.222,28.3,-0.38,-0.34
이해승,2000-08-01,2023,삼성,23,3B,9,4,4,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.250,0.250,0.500,0.750,0.333,99.9,0.03,-0.02
배성근,1995-04-27,2019,롯데,24,2B,36,48,44,4,9,1,0,0,10,2,1,0,4,0,0,13,0,0,0,0.205,0.271,0.227,0.498,0.245,40.3,-0.08,0.06
배성근,1995-04-27,2020,롯데,25,SS,4,7,7,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0.000,0.000,0.000,0.000,0.000,-126.0,-0.22,-0.18
배성근,1995-04-27,2021,롯데,26,SS,79,109,93,21,19,4,0,1,26,9,1,0,14,0,0,36,1,2,0,0.204,0.308,0.280,0.588,0.285,61.5,0.03,-0.18
배성근,1995-04-27,2022,롯데,27,2B,22,41,39,3,5,1,0,0,6,0,0,0,2,0,0,12,3,0,0,0.128,0.171,0.154,0.325,0.159,-16.5,-0.37,-0.70
홍성갑,1992-08-02,2016,넥센,24,LF,44,68,62,4,14,0,1,0,16,7,1,0,1,5,0,18,2,0,0,0.226,0.294,0.258,0.552,0.271,39.8,-0.29,-0.11
홍성갑,1992-08-02,2018,넥센,26,LF,6,8,8,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0.000,0.000,0.000,0.000,0.000,-130.7,-0.22,-0.35
최원제,1989-02-04,2017,삼성,28,1B,11,18,18,3,4,3,0,0,7,3,0,0,0,0,0,6,1,0,0,0.222,0.222,0.389,0.611,0.261,43.1,-0.07,0.05
최원제,1989-02-04,2018,삼성,29,1B,8,13,11,1,3,0,0,0,3,0,0,0,1,1,0,5,0,0,0,0.273,0.385,0.273,0.657,0.326,87.8,0.03,-0.06
김정민,2004-03-07,2023,SSG,19,RF,8,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.500,0.500,0.500,1.000,0.477,199.3,0.03,-0.00
이준수,1988-06-17,2018,KT,30,C,11,10,8,0,2,0,0,0,2,1,0,0,0,1,0,1,1,1,0,0.250,0.333,0.250,0.583,0.259,40.6,-0.02,0.05
이준수,1988-06-17,2019,KT,31,C,32,49,36,3,7,1,0,0,8,3,0,0,9,1,0,11,1,3,0,0.194,0.370,0.222,0.592,0.290,71.1,0.03,-0.04
황목치승,1985-06-21,2014,LG,29,SS,37,51,46,11,14,0,1,0,16,3,2,2,1,0,0,9,1,4,0,0.304,0.319,0.348,0.667,0.285,51.1,-0.05,-0.29
황목치승,1985-06-21,2015,LG,30,2B,24,74,71,13,19,3,1,0,24,8,2,0,2,0,0,10,2,0,1,0.268,0.284,0.338,0.622,0.282,55.0,0.03,-0.50
황목치승,1985-06-21,2016,LG,31,SS,48,39,39,7,7,3,0,0,10,4,2,2,0,0,0,9,0,0,0,0.179,0.180,0.256,0.436,0.195,-7.3,-0.35,-0.47
황목치승,1985-06-21,2017,LG,32,SS,45,34,29,14,6,0,0,0,6,3,2,0,1,1,0,6,0,2,1,0.207,0.250,0.207,0.457,0.207,5.7,-0.17,-0.22
박찬혁,2003-04-25,2022,키움,19,DH,52,175,161,13,34,5,0,6,57,17,0,1,9,5,0,67,1,0,0,0.211,0.274,0.354,0.628,0.291,81.8,0.03,-0.36
박찬혁,2003-04-25,2023,키움,20,LF,44,155,144,13,28,7,0,1,38,8,0,0,9,2,0,39,1,0,0,0.194,0.252,0.264,0.516,0.249,44.9,-0.62,-1.68
권민석,1999-02-20,2020,두산,21,3B,55,57,50,6,13,2,0,0,15,7,1,0,3,0,0,15,0,2,2,0.260,0.291,0.300,0.591,0.266,49.2,-0.07,-0.45
권민석,1999-02-20,2021,두산,22,2B,33,15,14,8,3,2,0,0,5,1,0,0,1,0,0,7,0,0,0,0.214,0.267,0.357,0.624,0.290,69.9,0.02,-0.20
권민석,1999-02-20,2022,두산,23,3B,16,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.000,-124.0,-0.04,-0.02
권민석,1999-02-20,2023,두산,24,SS,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.000,-124.6,-0.05,-0.00
이시원,1996-07-24,2016,한화,20,RF,17,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.000,-133.8,-0.04,-0.06
이시원,1996-07-24,2017,한화,21,CF,67,145,131,23,29,0,0,0,29,2,4,2,5,1,0,15,2,8,0,0.221,0.256,0.221,0.477,0.216,12.1,-0.88,-1.03
이시원,1996-07-24,2018,한화,22,LF,28,50,46,6,11,1,0,1,15,2,0,1,3,1,0,8,1,0,0,0.239,0.300,0.326,0.626,0.286,57.6,-0.17,-0.33
이시원,1996-07-24,2019,한화,23,LF,14,31,31,3,9,1,0,0,10,4,3,0,0,0,0,8,1,0,0,0.290,0.290,0.323,0.613,0.286,72.0,0.02,0.05
이시원,1996-07-24,2020,한화,24,CF,37,39,38,5,4,0,0,0,4,1,0,0,0,1,0,14,0,0,0,0.105,0.128,0.105,0.234,0.116,-48.3,-0.58,-0.58
이시원,1996-07-24,2021,한화,25,CF,33,62,53,8,10,1,0,0,11,2,2,2,3,2,0,12,2,4,0,0.189,0.259,0.208,0.466,0.221,21.5,-0.37,-0.51
이시원,1996-07-24,2022,KT,26,RF,31,16,15,6,2,0,0,0,2,1,2,0,0,1,0,4,0,0,0,0.133,0.188,0.133,0.321,0.165,-11.5,-0.09,-0.05
이시원,1996-07-24,2023,KT,27,RF,22,29,26,2,4,0,0,0,4,1,0,1,2,0,0,6,0,1,0,0.154,0.214,0.154,0.368,0.182,-2.8,-0.33,-0.16
윤중환,1990-09-07,2015,SK,25,RF,15,28,25,1,6,0,0,1,9,4,0,1,3,0,0,6,0,0,0,0.240,0.321,0.360,0.681,0.314,78.6,0.02,0.07
전진영,1998-04-30,2022,KT,24,DH,4,3,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0.314,89.0,0.02,0.00
이희근,1985-06-07,2014,한화,29,C,6,14,13,2,3,0,1,0,5,2,0,0,0,1,0,6,0,0,0,0.231,0.286,0.385,0.670,0.301,50.2,0.02,-0.08
이민준,2004-02-02,2023,한화,19,SS,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,0.364,120.6,0.02,0.03
김창평,2000-06-14,2019,SK,19,2B,18,53,45,4,8,2,0,0,10,3,0,0,4,1,0,11,1,3,0,0.178,0.260,0.222,0.482,0.225,27.4,-0.22,-0.49
김창평,2000-06-14,2020,SK,20,2B,35,90,78,10,15,4,1,0,21,7,7,0,11,0,0,16,2,0,1,0.192,0.289,0.269,0.558,0.269,52.2,0.02,0.26
김창평,2000-06-14,2021,SSG,21,LF,40,28,25,6,2,0,0,0,2,1,2,1,1,0,0,6,0,2,0,0.080,0.115,0.080,0.195,0.095,-63.3,-0.47,-0.20
김사훈,1987-06-18,2014,롯데,27,C,4,3,3,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,0.313,76.6,0.01,0.04
김사훈,1987-06-18,2016,롯데,29,C,19,36,28,5,9,1,0,0,10,4,0,0,3,0,0,6,1,5,0,0.321,0.387,0.357,0.744,0.307,68.0,0.02,-0.05
김사훈,1987-06-18,2017,롯데,30,C,57,89,76,1,14,3,0,0,17,8,1,0,6,1,0,21,2,5,1,0.184,0.250,0.224,0.474,0.215,10.6,-0.41,-0.97
김사훈,1987-06-18,2018,롯데,31,C,56,79,74,7,17,3,0,0,20,6,0,0,1,1,0,22,0,3,0,0.230,0.250,0.270,0.520,0.229,20.3,-0.38,-0.69
김사훈,1987-06-18,2019,롯데,32,C,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,-127.2,-0.02,-0.03
오현근,1985-09-12,2015,롯데,30,RF,20,36,28,3,6,2,0,0,8,3,1,1,6,0,0,6,0,2,0,0.214,0.353,0.286,0.639,0.297,66.3,-0.08,-0.27
오현근,1985-09-12,2016,롯데,31,CF,19,17,15,4,3,0,0,0,3,2,2,0,2,0,0,5,0,0,0,0.200,0.294,0.200,0.494,0.254,33.9,0.02,0.00
임종혁,1990-04-07,2014,롯데,24,CF,21,25,18,3,4,0,0,0,4,1,2,2,5,1,0,8,0,1,0,0.222,0.417,0.222,0.639,0.330,85.0,0.02,-0.28
홍명찬,1987-01-19,2014,SK,27,3B,10,16,16,0,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0.063,0.063,0.063,0.125,0.059,-95.7,-0.30,-0.49
최선호,1991-12-12,2015,삼성,24,RF,33,44,42,8,7,1,0,0,8,1,2,0,0,0,0,13,0,2,0,0.167,0.167,0.190,0.357,0.156,-27.9,-0.46,-0.61
최선호,1991-12-12,2016,삼성,25,CF,60,27,26,11,3,1,0,0,4,3,1,2,1,0,0,11,0,0,0,0.115,0.148,0.154,0.302,0.145,-39.7,-0.40,-0.38
최선호,1991-12-12,2019,삼성,28,LF,17,8,6,1,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0.167,0.375,0.167,0.542,0.298,76.1,0.01,0.02
김주현,1993-12-21,2017,한화,24,1B,24,43,34,3,9,2,0,0,11,3,0,0,8,1,0,15,0,0,0,0.265,0.419,0.324,0.742,0.362,109.8,0.01,0.06
김주현,1993-12-21,2021,롯데,28,DH,8,17,16,1,4,0,0,0,4,0,0,0,1,0,0,6,0,0,0,0.250,0.294,0.250,0.544,0.269,51.5,-0.06,-0.34
최정용,1996-10-24,2016,SK,20,2B,48,61,54,10,16,1,1,0,19,2,0,0,3,0,0,16,0,4,0,0.296,0.333,0.352,0.685,0.300,63.5,0.01,-0.31
최정용,1996-10-24,2017,SK,21,3B,5,8,6,1,2,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0.333,0.429,0.333,0.762,0.323,83.0,-0.08,-0.17
최정용,1996-10-24,2019,KIA,23,2B,8,21,21,4,6,0,0,0,6,1,0,0,0,0,0,10,0,0,0,0.286,0.286,0.286,0.571,0.270,52.7,-0.02,-0.09
최정용,1996-10-24,2020,KIA,24,2B,38,59,56,5,11,1,0,1,15,5,0,0,2,0,0,15,0,1,0,0.196,0.224,0.268,0.492,0.224,20.1,-0.34,-0.04
최정용,1996-10-24,2021,KIA,25,2B,53,65,52,7,10,1,0,0,11,2,2,0,9,0,0,16,1,3,1,0.192,0.307,0.212,0.518,0.255,42.0,-0.23,-0.66
최정용,1996-10-24,2022,KIA,26,2B,30,23,22,5,2,0,0,0,2,0,0,0,0,0,0,6,0,1,0,0.091,0.091,0.091,0.182,0.082,-67.7,-0.37,-0.37
최정용,1996-10-24,2023,KIA,27,2B,46,41,36,11,6,1,0,0,7,1,3,0,2,0,0,9,0,3,0,0.167,0.211,0.194,0.405,0.184,0.4,-0.22,-0.30
윤진호,1986-06-23,2015,LG,29,3B,30,13,12,3,1,0,0,0,1,1,1,0,0,0,0,3,0,1,0,0.083,0.083,0.083,0.167,0.072,-85.0,-0.14,0.08
윤진호,1986-06-23,2016,LG,30,SS,34,23,21,3,4,0,0,0,4,0,1,0,0,0,0,6,1,2,0,0.190,0.191,0.190,0.381,0.164,-28.3,-0.22,0.03
윤진호,1986-06-23,2017,LG,31,3B,14,3,3,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,0.309,73.1,0.01,-0.13
윤진호,1986-06-23,2018,LG,32,2B,102,61,53,13,11,3,0,0,14,4,0,1,2,2,0,14,2,4,0,0.208,0.263,0.264,0.527,0.230,22.0,-0.31,-0.81
